geography_type,geography_name,year,animal,count
Territorial Authority,Wairoa District,2007,Deer,NA
Territorial Authority,Wairoa District,2017,Deer,7327
Territorial Authority,Waitaki District,2012,Deer,23403
Territorial Authority,Waitaki District,1994,Deer,18203
Territorial Authority,Waitaki District,2002,Deer,40052
Territorial Authority,Waitaki District,2007,Deer,41253
Territorial Authority,Waitaki District,2017,Deer,15650
Territorial Authority,Waitomo District,2012,Deer,5942
Territorial Authority,Waitomo District,1994,Deer,20269
Territorial Authority,Waitomo District,2002,Deer,13612
Territorial Authority,Waitomo District,2007,Deer,12646
Territorial Authority,Waitomo District,2017,Deer,4010
Territorial Authority,Wanganui District,2012,Deer,2845
Territorial Authority,Wellington City,2012,Deer,NA
Territorial Authority,Wellington City,1994,Deer,1478
Territorial Authority,Wellington City,2002,Deer,874
Territorial Authority,Wellington City,2007,Deer,NA
Territorial Authority,Wellington City,2017,Deer,136
Territorial Authority,Western Bay of Plenty District,1994,Deer,30999
Territorial Authority,Western Bay of Plenty District,2012,Deer,9505
Territorial Authority,Western Bay of Plenty District,2002,Deer,21928
Territorial Authority,Western Bay of Plenty District,2007,Deer,13305
Territorial Authority,Western Bay of Plenty District,2017,Deer,5856
Territorial Authority,Westland District,2012,Deer,NA
Territorial Authority,Westland District,1994,Deer,8789
Territorial Authority,Westland District,2002,Deer,8058
Territorial Authority,Westland District,2007,Deer,NA
Territorial Authority,Westland District,2017,Deer,2559
Territorial Authority,Whakatane District,2012,Deer,2095
Territorial Authority,Whakatane District,1994,Deer,20467
Territorial Authority,Whakatane District,2002,Deer,8723
Territorial Authority,Whakatane District,2007,Deer,3636
Territorial Authority,Whakatane District,2017,Deer,2017
Territorial Authority,Whanganui District,1994,Deer,15507
Territorial Authority,Whanganui District,2002,Deer,14684
Territorial Authority,Whanganui District,2007,Deer,8824
Territorial Authority,Whanganui District,2017,Deer,5182
Territorial Authority,Whangarei District,2012,Deer,2237
Territorial Authority,Whangarei District,1994,Deer,7703
Territorial Authority,Whangarei District,2002,Deer,7332
Territorial Authority,Whangarei District,2007,Deer,2419
Territorial Authority,Whangarei District,2017,Deer,2570
Territorial Authority,Ashburton District,2012,Total cattle,508880
Territorial Authority,Ashburton District,1994,Total cattle,150864
Territorial Authority,Ashburton District,2002,Total cattle,284791
Territorial Authority,Ashburton District,2007,Total cattle,375516
Territorial Authority,Ashburton District,2017,Total cattle,531524
Territorial Authority,Auckland,1994,Total cattle,513774
Territorial Authority,Auckland,2002,Total cattle,440516
Territorial Authority,Auckland,2007,Total cattle,381604
Territorial Authority,Auckland,2012,Total cattle,234739
Territorial Authority,Auckland,2017,Total cattle,244271
Territorial Authority,Buller District,2012,Total cattle,66092
Territorial Authority,Buller District,1994,Total cattle,47622
Territorial Authority,Buller District,2002,Total cattle,59365
Territorial Authority,Buller District,2007,Total cattle,63376
Territorial Authority,Buller District,2017,Total cattle,57929
Territorial Authority,Carterton District,2012,Total cattle,50872
Territorial Authority,Carterton District,1994,Total cattle,63131
Territorial Authority,Carterton District,2002,Total cattle,59827
Territorial Authority,Carterton District,2007,Total cattle,49004
Territorial Authority,Carterton District,2017,Total cattle,41879
Territorial Authority,Central Hawke's Bay District,2012,Total cattle,214494
Territorial Authority,Central Hawke's Bay District,1994,Total cattle,205176
Territorial Authority,Central Hawke's Bay District,2002,Total cattle,241784
Territorial Authority,Central Hawke's Bay District,2007,Total cattle,191330
Territorial Authority,Central Hawke's Bay District,2017,Total cattle,193614
Territorial Authority,Central Otago District,2012,Total cattle,128620
Territorial Authority,Central Otago District,1994,Total cattle,59198
Territorial Authority,Central Otago District,2002,Total cattle,74338
Territorial Authority,Central Otago District,2007,Total cattle,78122
Territorial Authority,Central Otago District,2017,Total cattle,112207
Territorial Authority,Chatham Islands,1994,Total cattle,6540
Territorial Authority,Chatham Islands,2002,Total cattle,NA
Territorial Authority,Chatham Islands,2007,Total cattle,11905
Territorial Authority,Chatham Islands,2017,Total cattle,11351
Territorial Authority,Chatham Islands Territory,2012,Total cattle,NA
Territorial Authority,Christchurch City,2012,Total cattle,41644
Territorial Authority,Christchurch City,1994,Total cattle,43500
Territorial Authority,Christchurch City,2002,Total cattle,44514
Territorial Authority,Christchurch City,2007,Total cattle,52638
Territorial Authority,Christchurch City,2017,Total cattle,87580
Territorial Authority,Clutha District,2012,Total cattle,248323
Territorial Authority,Clutha District,1994,Total cattle,129237
Territorial Authority,Clutha District,2002,Total cattle,190126
Territorial Authority,Clutha District,2007,Total cattle,207828
Territorial Authority,Clutha District,2017,Total cattle,246353
Territorial Authority,Dunedin City,2012,Total cattle,87677
Territorial Authority,Dunedin City,1994,Total cattle,45173
Territorial Authority,Dunedin City,2002,Total cattle,81987
Territorial Authority,Dunedin City,2007,Total cattle,84078
Territorial Authority,Dunedin City,2017,Total cattle,83850
Territorial Authority,Far North District,2012,Total cattle,289571
Territorial Authority,Far North District,1994,Total cattle,359933
Territorial Authority,Far North District,2002,Total cattle,339459
Territorial Authority,Far North District,2007,Total cattle,320455
Territorial Authority,Far North District,2017,Total cattle,292384
Territorial Authority,Gisborne District,2012,Total cattle,284694
Territorial Authority,Gisborne District,1994,Total cattle,357610
Territorial Authority,Gisborne District,2002,Total cattle,322356
Territorial Authority,Gisborne District,2007,Total cattle,295187
Territorial Authority,Gisborne District,2017,Total cattle,256645
Territorial Authority,Gore District,2012,Total cattle,94698
Territorial Authority,Gore District,1994,Total cattle,38224
Territorial Authority,Gore District,2002,Total cattle,71806
Territorial Authority,Gore District,2007,Total cattle,69645
Territorial Authority,Gore District,2017,Total cattle,105885
Territorial Authority,Grey District,2012,Total cattle,53155
Territorial Authority,Grey District,1994,Total cattle,32317
Territorial Authority,Grey District,2002,Total cattle,36523
Territorial Authority,Grey District,2007,Total cattle,48064
Territorial Authority,Grey District,2017,Total cattle,53833
Territorial Authority,Hamilton City,2012,Total cattle,8338
Territorial Authority,Hamilton City,1994,Total cattle,15364
Territorial Authority,Hamilton City,2002,Total cattle,8485
Territorial Authority,Hamilton City,2007,Total cattle,10328
Territorial Authority,Hamilton City,2017,Total cattle,NA
Territorial Authority,Hastings District,2012,Total cattle,227705
Territorial Authority,Hastings District,1994,Total cattle,213401
Territorial Authority,Hastings District,2002,Total cattle,255667
Territorial Authority,Hastings District,2007,Total cattle,187419
Territorial Authority,Hastings District,2017,Total cattle,202304
Territorial Authority,Hauraki District,2012,Total cattle,177241
Territorial Authority,Hauraki District,1994,Total cattle,178406
Territorial Authority,Hauraki District,2002,Total cattle,166751
Territorial Authority,Hauraki District,2007,Total cattle,172341
Territorial Authority,Hauraki District,2017,Total cattle,169039
Territorial Authority,Horowhenua District,2012,Total cattle,87594
Territorial Authority,Horowhenua District,1994,Total cattle,93167
Territorial Authority,Horowhenua District,2002,Total cattle,102867
Territorial Authority,Horowhenua District,2007,Total cattle,95957
Territorial Authority,Horowhenua District,2017,Total cattle,102029
Territorial Authority,Hurunui District,2012,Total cattle,200985
Territorial Authority,Hurunui District,1994,Total cattle,119454
Territorial Authority,Hurunui District,2002,Total cattle,162894
Territorial Authority,Hurunui District,2007,Total cattle,172240
Territorial Authority,Hurunui District,2017,Total cattle,213669
Territorial Authority,Invercargill City,2012,Total cattle,22335
Territorial Authority,Invercargill City,1994,Total cattle,13402
Territorial Authority,Invercargill City,2002,Total cattle,18205
Territorial Authority,Invercargill City,2007,Total cattle,21306
Territorial Authority,Invercargill City,2017,Total cattle,29530
Territorial Authority,Kaikoura District,2012,Total cattle,25530
Territorial Authority,Kaikoura District,1994,Total cattle,27987
Territorial Authority,Kaikoura District,2002,Total cattle,30862
Territorial Authority,Kaikoura District,2007,Total cattle,30112
Territorial Authority,Kaikoura District,2017,Total cattle,27742
Territorial Authority,Kaipara District,2012,Total cattle,268792
Territorial Authority,Kaipara District,1994,Total cattle,315720
Territorial Authority,Kaipara District,2002,Total cattle,277626
Territorial Authority,Kaipara District,2007,Total cattle,301352
Territorial Authority,Kaipara District,2017,Total cattle,257355
Territorial Authority,Kapiti Coast District,2012,Total cattle,14669
Territorial Authority,Kapiti Coast District,1994,Total cattle,20252
Territorial Authority,Kapiti Coast District,2002,Total cattle,17669
Territorial Authority,Kapiti Coast District,2007,Total cattle,17548
Territorial Authority,Kapiti Coast District,2017,Total cattle,10197
Territorial Authority,Kawerau District,2012,Total cattle,NA
Territorial Authority,Kawerau District,1994,Total cattle,NA
Territorial Authority,Kawerau District,2002,Total cattle,NA
Territorial Authority,Kawerau District,2007,Total cattle,NA
Territorial Authority,Kawerau District,2017,Total cattle,1928
Territorial Authority,Lower Hutt City,2012,Total cattle,288
Territorial Authority,Lower Hutt City,1994,Total cattle,1262
Territorial Authority,Lower Hutt City,2002,Total cattle,3045
Territorial Authority,Lower Hutt City,2007,Total cattle,517
Territorial Authority,Lower Hutt City,2017,Total cattle,963
Territorial Authority,Mackenzie District,2012,Total cattle,66303
Territorial Authority,Mackenzie District,1994,Total cattle,33436
Territorial Authority,Mackenzie District,2002,Total cattle,41423
Territorial Authority,Mackenzie District,2007,Total cattle,48599
Territorial Authority,Mackenzie District,2017,Total cattle,64917
Territorial Authority,Manawatu District,2012,Total cattle,226404
Territorial Authority,Manawatu District,1994,Total cattle,234544
Territorial Authority,Manawatu District,2002,Total cattle,222809
Territorial Authority,Manawatu District,2007,Total cattle,225691
Territorial Authority,Manawatu District,2017,Total cattle,208440
Territorial Authority,Marlborough District,2012,Total cattle,93345
Territorial Authority,Marlborough District,1994,Total cattle,97104
Territorial Authority,Marlborough District,2002,Total cattle,105005
Territorial Authority,Marlborough District,2007,Total cattle,89667
Territorial Authority,Marlborough District,2017,Total cattle,77763
Territorial Authority,Masterton District,2012,Total cattle,80830
Territorial Authority,Masterton District,1994,Total cattle,91582
Territorial Authority,Masterton District,2002,Total cattle,96151
Territorial Authority,Masterton District,2007,Total cattle,78910
Territorial Authority,Masterton District,2017,Total cattle,73208
Territorial Authority,Matamata-Piako District,2012,Total cattle,389741
Territorial Authority,Matamata-Piako District,1994,Total cattle,405812
Territorial Authority,Matamata-Piako District,2002,Total cattle,409801
Territorial Authority,Matamata-Piako District,2007,Total cattle,390454
Territorial Authority,Matamata-Piako District,2017,Total cattle,397759
Territorial Authority,Napier City,2012,Total cattle,3756
Territorial Authority,Napier City,1994,Total cattle,2978
Territorial Authority,Napier City,2002,Total cattle,5312
Territorial Authority,Napier City,2007,Total cattle,NA
Territorial Authority,Napier City,2017,Total cattle,NA
Territorial Authority,Nelson City,2012,Total cattle,NA
Territorial Authority,Nelson City,1994,Total cattle,3303
Territorial Authority,Nelson City,2002,Total cattle,NA
Territorial Authority,Nelson City,2007,Total cattle,3160
Territorial Authority,Nelson City,2017,Total cattle,NA
Territorial Authority,New Plymouth District,2012,Total cattle,192389
Territorial Authority,New Plymouth District,1994,Total cattle,216989
Territorial Authority,New Plymouth District,2002,Total cattle,225710
Territorial Authority,New Plymouth District,2007,Total cattle,194384
Territorial Authority,New Plymouth District,2017,Total cattle,192035
Territorial Authority,Opotiki District,2012,Total cattle,42493
Territorial Authority,Opotiki District,1994,Total cattle,49128
Territorial Authority,Opotiki District,2002,Total cattle,51339
Territorial Authority,Opotiki District,2007,Total cattle,44436
Territorial Authority,Opotiki District,2017,Total cattle,40892
Territorial Authority,Otorohanga District,2012,Total cattle,236150
Territorial Authority,Otorohanga District,1994,Total cattle,224756
Territorial Authority,Otorohanga District,2002,Total cattle,226822
Territorial Authority,Otorohanga District,2007,Total cattle,222348
